0.149933 -0.000319 0.001909 
0.150954 -0.007376 0.003635 
0.159347 -0.018820 0.000760 
0.167598 -0.031784 -0.000685 
0.194506 -0.043748 0.003243 
0.195792 -0.047497 0.006658 
0.198136 -0.052576 0.011888 
0.202977 -0.058386 0.008706 
0.221634 -0.063477 0.006724 
0.231019 -0.059015 0.013867 
0.244206 -0.051937 0.023139 
0.242561 -0.036735 0.025038 
0.239526 -0.028715 -0.009069 
0.233042 -0.022557 -0.033920 
0.228039 -0.017772 -0.046104 
0.240179 -0.010985 -0.019006 
0.243845 -0.009193 -0.036825 
0.251441 -0.005802 -0.046945 
0.255163 -0.002270 -0.054043 
0.249334 0.002352 -0.056767 
0.246662 0.001950 -0.055844 
0.236610 -0.001876 -0.050648 
0.225626 -0.009638 -0.042288 
0.225842 -0.020038 -0.034271 
0.223312 -0.027746 -0.022962 
0.229626 -0.035938 -0.011974 
0.231809 -0.039925 0.001113 
0.239411 -0.045787 0.006925 
0.246923 -0.047499 0.012514 
0.250579 -0.046443 0.017728 
0.257945 -0.042105 0.026505 
0.251218 -0.033554 0.040514 
0.242436 -0.027466 0.054148 
0.248987 -0.024877 0.061424 
0.259116 -0.020564 0.065778 
0.262798 -0.014750 0.064084 
0.266546 -0.009401 0.060439 
0.269345 -0.003827 0.057558 
0.277310 0.000578 0.051530 
0.284039 0.005230 0.048314 
0.299935 0.006560 0.038435 
0.307786 0.009129 0.041215 
0.310883 0.009279 0.039019 
0.313015 0.008294 0.033759 
0.322705 0.005378 0.029223 
0.332842 0.002606 0.027096 
0.336958 0.000086 0.024246 
0.345158 -0.003504 0.020054 
0.324037 -0.006449 0.016960 
0.328749 -0.017127 0.009397 
0.332819 -0.030559 0.003732 
0.374254 -0.048256 -0.007466 
0.396901 -0.060438 -0.002639 
0.416153 -0.071409 -0.001004 
0.433581 -0.080389 0.003340 
0.450318 -0.088625 0.004594 
0.458982 -0.096550 0.001847 
0.480938 -0.104574 -0.004661 
0.493327 -0.108248 -0.003428 
0.502858 -0.111591 -0.006930 
0.501360 -0.112077 -0.002042 
0.493903 -0.111722 0.000577 
0.487614 -0.111085 0.000873 
0.488701 -0.111593 -0.001271 
0.487105 -0.111000 -0.001811 
0.476377 -0.110174 -0.000514 
0.471873 -0.111139 -0.001868 
0.460894 -0.109909 0.004451 
0.453940 -0.111423 -0.001585 
0.437907 -0.109467 -0.001602 
0.429916 -0.107029 -0.001015 
0.423164 -0.098458 0.013209 
0.421718 -0.077933 0.039764 
0.425194 -0.056058 0.042653 
0.426921 -0.031299 0.045788 
0.426379 -0.007549 0.041142 
0.441752 0.017617 0.045083 
0.460721 0.041799 0.040930 
0.470931 0.063840 0.036024 
0.485227 0.077405 0.017979 
0.491339 0.083719 -0.004699 
0.493686 0.086960 -0.023404 
0.491674 0.086573 -0.035728 
0.495548 0.081216 -0.044087 
0.492543 0.071218 -0.049279 
0.486530 0.057954 -0.051374 
0.483072 0.043608 -0.047490 
0.482586 0.027379 -0.041026 
0.483057 0.010742 -0.031444 
0.471446 -0.005002 -0.021223 
0.463244 -0.020771 -0.011269 
0.467865 -0.034945 -0.002138 
0.477738 -0.048319 0.004861 
0.482084 -0.056956 0.015391 
0.475235 -0.063819 0.023631 
0.471841 -0.071648 0.025380 
0.476022 -0.081080 0.025315 
0.484363 -0.090523 0.025850 
0.476842 -0.097829 0.028035 
0.465267 -0.107056 0.022070 
0.469068 -0.120667 0.019995 
0.470692 -0.133175 0.025430 
0.481298 -0.143273 0.036141 
0.492006 -0.143433 0.050846 
0.480568 -0.135219 0.058709 
0.482751 -0.115038 0.075682 
0.483835 -0.093160 0.086563 
0.471693 -0.073651 0.088247 
0.461435 -0.058162 0.090416 
0.443042 -0.032415 0.112246 
0.436758 -0.011162 0.120136 
0.446839 0.007488 0.119575 
0.460267 0.026952 0.115384 
0.453731 0.045283 0.105112 
0.465690 0.058595 0.067002 
0.471869 0.062679 0.039641 
0.482628 0.054633 0.014050 
0.498131 0.041662 -0.000326 
0.499278 0.026131 -0.007627 
0.502023 0.008668 -0.008676 
0.505070 -0.008872 -0.005517 
0.512156 -0.033011 -0.013375 
0.518411 -0.060735 -0.008499 
0.510567 -0.083565 0.010919 
0.509319 -0.098591 0.026688 
0.508950 -0.109233 0.036621 
0.512576 -0.113762 0.045588 
0.509900 -0.113901 0.049895 
0.502355 -0.110202 0.052701 
0.502782 -0.104570 0.054016 
0.503710 -0.095438 0.054487 
0.512776 -0.089456 0.051562 
0.505097 -0.082366 0.047909 
0.503056 -0.078529 0.042037 
0.509890 -0.071134 0.042337 
0.507807 -0.063814 0.039368 
0.505309 -0.053708 0.040828 
0.501009 -0.044874 0.037271 
0.511059 -0.038489 0.032514 
0.514023 -0.031918 0.028706 
0.520087 -0.029082 0.023456 
0.516001 -0.024511 0.022453 
0.512683 -0.022865 0.016798 
0.522238 -0.018615 0.019686 
0.528608 -0.017618 0.018961 
0.516191 -0.019131 0.014701 
0.526233 -0.035227 0.002442 
0.525231 -0.050555 -0.008324 
0.531231 -0.061610 -0.014671 
0.541034 -0.062537 -0.008797 
0.561263 -0.056449 0.005232 
0.549338 -0.041805 0.018986 
0.549308 -0.029023 0.028333 
0.545835 -0.017527 0.034000 
0.555248 -0.014484 0.028501 
0.541429 -0.015526 0.014748 
0.525508 -0.027684 -0.014605 
0.537115 -0.022302 -0.018590 
0.548501 -0.023787 -0.020714 
0.561359 -0.027081 -0.017146 
0.571676 -0.031109 -0.010679 
0.565234 -0.033750 -0.003295 
0.543717 -0.030751 0.011395 
0.565090 -0.018425 0.042374 
0.567273 -0.010058 0.059926 
0.532843 0.009435 0.077404 
0.520913 0.016161 0.078920 
0.523505 0.021136 0.073276 
0.516207 0.029063 0.067868 
0.584110 0.066645 0.099692 
0.574736 0.070166 0.077608 
0.546537 0.066963 0.052801 
0.526552 0.052475 0.031023 
0.560484 0.048058 0.034066 
0.611246 0.047831 0.043290 
0.611258 0.034453 0.031265 
0.634319 0.023956 0.029689 
0.637313 0.014046 0.026599 
0.664079 -0.017787 0.008635 
0.694047 -0.040140 -0.002933 
0.694373 -0.028439 0.010138 
0.762339 0.023887 0.052562 
0.807075 0.075022 0.068432 
0.768011 0.078287 0.024447 
0.732848 0.069833 -0.010378 
0.679023 0.056014 -0.033853 
0.746668 0.034315 -0.040712 
0.787039 0.012006 -0.043618 
0.807531 -0.005430 -0.038257 
0.801218 -0.000725 -0.016956 
0.793310 0.001543 -0.001650 
0.765636 0.009725 0.014501 
0.729266 0.013730 0.027442 
0.713589 0.015448 0.036733 
0.686014 0.014110 0.040413 
0.656361 0.011514 0.042442 
0.594670 -0.004266 0.032241 
0.547260 -0.000929 0.042756 
0.548168 0.012242 0.063993 
0.539787 0.015944 0.077441 
0.522375 -0.023612 0.061640 
0.517840 -0.063208 0.049038 
0.522225 -0.097204 0.044578 
0.508445 -0.115023 0.050447 
0.507419 -0.113273 0.066627 
0.508005 -0.113604 0.076019 
0.511748 -0.108801 0.085294 
0.520583 -0.099482 0.093540 
0.516806 -0.092543 0.094228 
0.510360 -0.082964 0.093572 
0.512035 -0.069231 0.093630 
0.515826 -0.054150 0.091473 
0.518454 -0.046436 0.083658 
0.507926 -0.039326 0.075129 
0.500845 -0.031547 0.067233 
0.502517 -0.026978 0.058419 
0.497018 -0.021829 0.050769 
0.498255 -0.012273 0.046203 
0.489740 -0.004490 0.040517 
0.486958 0.001746 0.036027 
0.486676 0.003705 0.030270 
0.488718 0.007298 0.027775 
0.484430 0.011837 0.026058 
0.483619 0.015174 0.022983 
0.488857 0.019697 0.021777 
0.498239 0.021711 0.020459 
0.490118 0.017050 0.016002 
0.493150 -0.002301 0.008042 
0.500233 -0.013365 0.006570 
0.508777 -0.023443 0.007055 
0.510476 -0.033300 0.008767 
0.510185 -0.040366 0.012867 
0.502527 -0.044800 0.018794 
0.498218 -0.005875 0.042904 
0.485758 0.018154 0.056690 
0.444544 0.017814 0.057202 
0.408551 0.014763 0.060100 
0.412193 0.020046 0.077044 
0.425113 0.025383 0.090473 
0.435628 0.035133 0.101565 
0.455376 0.008815 0.094214 
0.472102 0.005165 0.093464 
0.480809 0.009716 0.092059 
0.486374 0.038363 0.093978 
0.493147 0.052662 0.086416 
0.493789 0.075228 0.080529 
0.487487 0.095614 0.071011 
0.476278 0.102031 0.055176 
0.467775 0.097244 0.038483 
0.461072 0.099874 0.028986 
0.458462 0.092106 0.017467 
0.442261 0.084089 0.008957 
0.432149 0.070922 0.002115 
0.425992 0.056345 -0.001032 
0.434697 0.046265 0.000891 
0.437199 0.038688 0.003658 
0.440278 0.026804 0.005824 
0.419959 0.046479 0.015983 
0.410929 0.059861 0.020862 
0.402697 0.066233 0.021391 
0.398465 0.070251 0.020975 
0.383058 0.056427 0.015310 
0.401193 0.051104 0.017805 
0.387099 0.018960 0.009321 
0.400454 0.004089 0.012855 
0.402691 -0.015356 0.015693 
0.398190 -0.042864 0.017496 
0.398588 -0.064851 0.023274 
0.400492 -0.081096 0.032755 
0.395465 -0.078063 0.046775 
0.385695 -0.086426 0.055623 
0.383607 -0.100688 0.062570 
0.383791 -0.103277 0.071440 
0.371534 -0.115339 0.074895 
0.365350 -0.111095 0.081739 
0.345935 -0.103788 0.085340 
0.342713 -0.105123 0.085360 
0.337548 -0.103191 0.086726 
0.342489 -0.092697 0.089867 
0.346267 -0.075778 0.091257 
0.332895 -0.081543 0.083701 
0.335239 -0.069764 0.083068 
0.333961 -0.066221 0.079631 
0.327531 -0.055560 0.077141 
0.331952 -0.044208 0.074655 
0.323907 -0.042544 0.068833 
0.275174 -0.077821 0.054230 
