-0.030141 0.019612 0.005499 0.007762 0.002390 0.003492 -0.010219 -0.046561 0.010834 -0.006022 
-0.030364 0.019521 0.005510 0.007723 0.002386 0.003538 -0.010214 -0.044678 0.009799 -0.005608 
-0.030582 0.019547 0.005518 0.007691 0.002383 0.003594 -0.010224 -0.042561 0.009206 -0.005553 
-0.030800 0.019500 0.005526 0.007659 0.002382 0.003673 -0.010226 -0.039836 0.008103 -0.005295 
-0.031010 0.019287 0.005538 0.007647 0.002387 0.003788 -0.010217 -0.036517 0.005876 -0.004363 
-0.031227 0.019181 0.005550 0.007609 0.002381 0.003805 -0.010209 -0.035470 0.005039 -0.003965 
-0.031444 0.019003 0.005563 0.007572 0.002377 0.003843 -0.010193 -0.033867 0.003712 -0.003348 
-0.031656 0.019103 0.005570 0.007538 0.002372 0.003831 -0.010216 -0.033607 0.003922 -0.003477 
-0.031864 0.019174 0.005577 0.007519 0.002370 0.003829 -0.010236 -0.033322 0.003987 -0.003550 
-0.032075 0.019027 0.005590 0.007491 0.002367 0.003829 -0.010215 -0.032877 0.003364 -0.003043 
-0.032286 0.018833 0.005605 0.007467 0.002365 0.003836 -0.010181 -0.032311 0.002682 -0.002415 
-0.032499 0.018885 0.005613 0.007430 0.002357 0.003800 -0.010175 -0.032635 0.003361 -0.002451 
-0.032703 0.019929 0.005599 0.007393 0.002344 0.003625 -0.010383 -0.036809 0.007288 -0.003302 
-0.032908 0.020674 0.005592 0.007351 0.002332 0.003498 -0.010541 -0.039585 0.009758 -0.003110 
-0.033116 0.021054 0.005594 0.007311 0.002322 0.003418 -0.010622 -0.041094 0.011072 -0.002921 
-0.033326 0.020322 0.005621 0.007286 0.002322 0.003494 -0.010492 -0.038734 0.008244 -0.002467 
-0.033530 0.020848 0.005618 0.007254 0.002314 0.003400 -0.010604 -0.040775 0.010088 -0.002541 
-0.033734 0.021164 0.005621 0.007227 0.002308 0.003335 -0.010675 -0.042092 0.011185 -0.002553 
-0.033940 0.021391 0.005626 0.007195 0.002301 0.003281 -0.010727 -0.043068 0.011963 -0.002505 
-0.034149 0.021484 0.005634 0.007153 0.002292 0.003240 -0.010751 -0.043548 0.012271 -0.002441 
-0.034358 0.021459 0.005645 0.007113 0.002285 0.003224 -0.010749 -0.043334 0.012149 -0.002454 
-0.034570 0.021292 0.005658 0.007065 0.002277 0.003238 -0.010715 -0.042190 0.011453 -0.002511 
-0.034782 0.021013 0.005672 0.007015 0.002270 0.003289 -0.010658 -0.039991 0.010172 -0.002517 
-0.034991 0.020740 0.005687 0.006976 0.002266 0.003356 -0.010607 -0.037509 0.008758 -0.002370 
-0.035203 0.020400 0.005703 0.006935 0.002262 0.003410 -0.010544 -0.035354 0.007198 -0.002201 
-0.035412 0.020081 0.005718 0.006902 0.002259 0.003466 -0.010489 -0.033323 0.005672 -0.001920 
-0.035623 0.019733 0.005735 0.006866 0.002255 0.003502 -0.010426 -0.031769 0.004242 -0.001604 
-0.035830 0.019578 0.005748 0.006835 0.002252 0.003522 -0.010403 -0.030704 0.003441 -0.001370 
-0.036040 0.019456 0.005760 0.006806 0.002248 0.003525 -0.010385 -0.030149 0.002907 -0.001161 
-0.036252 0.019355 0.005772 0.006772 0.002243 0.003517 -0.010369 -0.029829 0.002558 -0.000980 
-0.036465 0.019180 0.005785 0.006743 0.002239 0.003515 -0.010333 -0.029411 0.002095 -0.000649 
-0.036684 0.018870 0.005802 0.006699 0.002231 0.003517 -0.010259 -0.028598 0.001392 -0.000241 
-0.036904 0.018565 0.005818 0.006652 0.002223 0.003518 -0.010190 -0.027781 0.000606 0.000255 
-0.037119 0.018424 0.005831 0.006622 0.002219 0.003513 -0.010163 -0.027407 0.000190 0.000627 
-0.037335 0.018364 0.005843 0.006595 0.002215 0.003499 -0.010152 -0.027367 0.000116 0.000838 
-0.037554 0.018463 0.005851 0.006563 0.002209 0.003463 -0.010174 -0.027831 0.000563 0.000726 
-0.037773 0.018606 0.005859 0.006530 0.002202 0.003422 -0.010206 -0.028436 0.001120 0.000536 
-0.037996 0.018723 0.005867 0.006496 0.002195 0.003383 -0.010233 -0.028954 0.001581 0.000405 
-0.038219 0.018924 0.005873 0.006468 0.002190 0.003339 -0.010281 -0.029721 0.002268 0.000145 
-0.038444 0.019047 0.005881 0.006438 0.002184 0.003302 -0.010312 -0.030259 0.002712 0.000023 
-0.038666 0.019339 0.005886 0.006418 0.002180 0.003256 -0.010381 -0.031241 0.003638 -0.000355 
-0.038894 0.019295 0.005898 0.006388 0.002176 0.003239 -0.010378 -0.031217 0.003518 -0.000283 
-0.039121 0.019368 0.005907 0.006353 0.002169 0.003212 -0.010398 -0.031404 0.003727 -0.000328 
-0.039349 0.019516 0.005914 0.006316 0.002162 0.003178 -0.010433 -0.031739 0.004180 -0.000423 
-0.039575 0.019637 0.005922 0.006288 0.002158 0.003157 -0.010463 -0.031832 0.004515 -0.000531 
-0.039802 0.019694 0.005931 0.006261 0.002154 0.003144 -0.010480 -0.031732 0.004625 -0.000571 
-0.040028 0.019767 0.005940 0.006226 0.002148 0.003125 -0.010499 -0.031678 0.004813 -0.000617 
-0.040254 0.019871 0.005948 0.006196 0.002143 0.003108 -0.010524 -0.031624 0.005093 -0.000709 
-0.040488 0.019931 0.005958 0.006132 0.002130 0.003078 -0.010532 -0.031393 0.005292 -0.000686 
-0.040711 0.020072 0.005965 0.006097 0.002125 0.003086 -0.010554 -0.030482 0.005672 -0.000816 
-0.040934 0.020139 0.005972 0.006062 0.002120 0.003119 -0.010558 -0.028875 0.005699 -0.000899 
-0.041141 0.020333 0.005973 0.006069 0.002127 0.003186 -0.010591 -0.026981 0.005991 -0.001436 
-0.041358 0.020152 0.005986 0.006054 0.002129 0.003259 -0.010565 -0.024700 0.004783 -0.001133 
-0.041575 0.020065 0.005996 0.006036 0.002129 0.003310 -0.010554 -0.022952 0.004036 -0.000979 
-0.041791 0.019928 0.006009 0.006017 0.002129 0.003356 -0.010537 -0.021348 0.003122 -0.000738 
-0.042006 0.019878 0.006020 0.005997 0.002128 0.003387 -0.010534 -0.020140 0.002623 -0.000629 
-0.042221 0.019926 0.006029 0.005969 0.002125 0.003399 -0.010545 -0.019283 0.002604 -0.000664 
-0.042431 0.020078 0.006035 0.005956 0.002124 0.003405 -0.010576 -0.018814 0.003012 -0.000870 
-0.042646 0.020056 0.006047 0.005932 0.002122 0.003408 -0.010581 -0.018344 0.002764 -0.000810 
-0.042860 0.020151 0.006056 0.005906 0.002117 0.003394 -0.010604 -0.018269 0.003038 -0.000881 
-0.043078 0.020043 0.006069 0.005867 0.002111 0.003389 -0.010592 -0.017833 0.002503 -0.000790 
-0.043299 0.019987 0.006082 0.005822 0.002103 0.003371 -0.010587 -0.017621 0.002223 -0.000758 
-0.043519 0.019993 0.006093 0.005778 0.002094 0.003346 -0.010593 -0.017634 0.002207 -0.000746 
-0.043738 0.020059 0.006102 0.005742 0.002088 0.003320 -0.010611 -0.017738 0.002429 -0.000783 
-0.043958 0.020088 0.006113 0.005704 0.002080 0.003294 -0.010622 -0.017843 0.002507 -0.000790 
-0.044180 0.020068 0.006125 0.005655 0.002071 0.003269 -0.010623 -0.017780 0.002381 -0.000760 
-0.044401 0.020109 0.006135 0.005613 0.002063 0.003246 -0.010634 -0.017725 0.002496 -0.000772 
-0.044626 0.019962 0.006149 0.005563 0.002054 0.003234 -0.010614 -0.017320 0.001821 -0.000696 
-0.044849 0.020113 0.006157 0.005518 0.002045 0.003199 -0.010641 -0.017525 0.002426 -0.000776 
-0.045072 0.020124 0.006168 0.005463 0.002034 0.003163 -0.010646 -0.017655 0.002463 -0.000771 
-0.045293 0.020125 0.006179 0.005418 0.002025 0.003130 -0.010651 -0.017846 0.002460 -0.000767 
-0.045517 0.019822 0.006197 0.005374 0.002017 0.003115 -0.010608 -0.017689 0.001312 -0.000580 
-0.045740 0.019282 0.006220 0.005338 0.002011 0.003107 -0.010506 -0.017447 -0.000230 0.000024 
-0.045952 0.019291 0.006232 0.005309 0.002004 0.003040 -0.010512 -0.018858 0.000247 -0.000036 
-0.046163 0.019297 0.006244 0.005279 0.001997 0.002978 -0.010514 -0.020139 0.000715 -0.000095 
-0.046368 0.019481 0.006251 0.005248 0.001990 0.002902 -0.010554 -0.021785 0.001698 -0.000370 
-0.046569 0.019492 0.006261 0.005234 0.001987 0.002852 -0.010555 -0.022974 0.002249 -0.000386 
