0.193962 1.694712 -0.334837 
0.193840 1.694079 -0.335571 
0.193728 1.693434 -0.336321 
0.193617 1.692783 -0.337083 
0.193511 1.692120 -0.337854 
0.193416 1.691446 -0.338635 
0.193334 1.690763 -0.339426 
0.193262 1.690088 -0.340229 
0.193202 1.689406 -0.341041 
0.193146 1.688729 -0.341861 
0.193087 1.688046 -0.342691 
0.193028 1.687373 -0.343533 
0.192973 1.686713 -0.344385 
0.192883 1.686072 -0.345249 
0.192809 1.685414 -0.346132 
0.192742 1.684734 -0.347035 
0.192653 1.684067 -0.347958 
0.192558 1.683401 -0.348902 
0.192451 1.682718 -0.349868 
0.192346 1.682020 -0.350855 
0.192285 1.681273 -0.351864 
0.192222 1.680530 -0.352891 
0.192149 1.679797 -0.353934 
0.192077 1.679056 -0.354994 
0.192009 1.678320 -0.356070 
0.191940 1.677591 -0.357158 
0.191878 1.676862 -0.358255 
0.191837 1.676118 -0.359363 
0.191813 1.675360 -0.360484 
0.191807 1.674571 -0.361620 
0.191806 1.673776 -0.362773 
0.191811 1.672967 -0.363938 
0.191825 1.672134 -0.365115 
0.191843 1.671272 -0.366302 
0.191857 1.670393 -0.367501 
0.191869 1.669505 -0.368713 
0.191879 1.668602 -0.369935 
0.191878 1.667689 -0.371163 
0.191869 1.666761 -0.372398 
0.191860 1.665830 -0.373640 
0.191839 1.664903 -0.374886 
0.191818 1.663962 -0.376136 
0.191786 1.663021 -0.377389 
0.191748 1.662063 -0.378650 
0.191709 1.661082 -0.379920 
0.191672 1.660122 -0.381204 
0.191634 1.659147 -0.382493 
0.191594 1.658143 -0.383789 
0.191548 1.657107 -0.385094 
0.191503 1.656069 -0.386414 
0.191439 1.654973 -0.387744 
0.191365 1.653830 -0.389079 
0.191273 1.652636 -0.390419 
0.191179 1.651399 -0.391765 
0.191090 1.650152 -0.393121 
0.190998 1.648883 -0.394484 
0.190915 1.647605 -0.395852 
0.190833 1.646295 -0.397228 
0.190743 1.644972 -0.398612 
0.190644 1.643658 -0.400008 
0.190535 1.642341 -0.401414 
0.190411 1.641031 -0.402828 
0.190275 1.639718 -0.404252 
0.190129 1.638400 -0.405689 
0.189981 1.637100 -0.407144 
0.189829 1.635812 -0.408612 
0.189681 1.634524 -0.410093 
0.189526 1.633235 -0.411588 
0.189377 1.631967 -0.413099 
0.189226 1.630708 -0.414621 
0.189080 1.629451 -0.416154 
0.188975 1.628176 -0.417699 
0.188921 1.626866 -0.419259 
0.188910 1.625547 -0.420838 
0.188930 1.624214 -0.422433 
0.188974 1.622865 -0.424040 
0.189037 1.621498 -0.425660 
0.189105 1.620111 -0.427296 
0.189173 1.618734 -0.428953 
0.189234 1.617360 -0.430624 
0.189267 1.615979 -0.432310 
0.189274 1.614590 -0.434011 
0.189258 1.613186 -0.435728 
0.189230 1.611796 -0.437464 
0.189168 1.610396 -0.439215 
0.189088 1.608987 -0.440978 
0.188979 1.607557 -0.442751 
0.188848 1.606106 -0.444537 
0.188701 1.604669 -0.446336 
0.188544 1.603237 -0.448144 
0.188384 1.601801 -0.449957 
0.188225 1.600349 -0.451776 
0.188069 1.598919 -0.453604 
0.187912 1.597498 -0.455435 
0.187762 1.596073 -0.457268 
0.187619 1.594635 -0.459104 
0.187483 1.593187 -0.460947 
0.187354 1.591757 -0.462799 
0.187209 1.590364 -0.464656 
0.187048 1.588985 -0.466520 
0.186877 1.587595 -0.468392 
0.186700 1.586185 -0.470276 
0.186529 1.584779 -0.472174 
0.186363 1.583366 -0.474081 
0.186210 1.581927 -0.475994 
0.186087 1.580478 -0.477912 
0.185974 1.579031 -0.479838 
0.185908 1.577579 -0.481766 
0.185868 1.576123 -0.483697 
0.185881 1.574648 -0.485635 
0.185909 1.573158 -0.487588 
0.185936 1.571674 -0.489562 
0.185957 1.570173 -0.491552 
0.185949 1.568681 -0.493555 
0.185850 1.567188 -0.495570 
0.185662 1.565695 -0.497595 
0.185359 1.564241 -0.499630 
0.185112 1.562769 -0.501663 
0.185170 1.561230 -0.503697 
0.185456 1.559634 -0.505749 
0.185894 1.557991 -0.507832 
0.186438 1.556346 -0.509954 
0.187032 1.554692 -0.512112 
0.187641 1.553038 -0.514301 
0.188231 1.551378 -0.516517 
0.188779 1.549754 -0.518759 
0.189275 1.548144 -0.521013 
0.189475 1.546575 -0.523272 
0.189436 1.545030 -0.525516 
0.189211 1.543498 -0.527734 
0.188850 1.541997 -0.529919 
0.188389 1.540509 -0.532062 
0.187882 1.539016 -0.534162 
0.187351 1.537505 -0.536224 
0.186820 1.535979 -0.538256 
0.186302 1.534470 -0.540268 
0.185813 1.532961 -0.542260 
0.185360 1.531437 -0.544239 
0.184956 1.529888 -0.546210 
0.184604 1.528317 -0.548186 
0.184296 1.526752 -0.550174 
0.184029 1.525187 -0.552174 
0.183796 1.523615 -0.554186 
0.183599 1.522030 -0.556212 
0.183438 1.520430 -0.558257 
0.183320 1.518835 -0.560327 
0.183233 1.517251 -0.562416 
0.183154 1.515692 -0.564523 
0.183065 1.514106 -0.566635 
0.182955 1.512518 -0.568757 
0.182877 1.510913 -0.570882 
0.182824 1.509302 -0.573011 
0.182781 1.507695 -0.575148 
0.182730 1.506044 -0.577298 
0.182682 1.504411 -0.579462 
0.182623 1.502767 -0.581636 
0.182537 1.501132 -0.583814 
0.182436 1.499468 -0.585997 
0.182333 1.497775 -0.588185 
0.182230 1.496091 -0.590380 
0.182122 1.494426 -0.592576 
0.182038 1.492784 -0.594769 
0.181975 1.491147 -0.596959 
0.181934 1.489507 -0.599147 
0.181921 1.487890 -0.601335 
0.181905 1.486277 -0.603519 
0.181926 1.484676 -0.605697 
0.182061 1.482992 -0.607871 
0.182200 1.481302 -0.610046 
0.182314 1.479680 -0.612215 
0.182449 1.478032 -0.614376 
0.182527 1.476453 -0.616528 
0.182643 1.474870 -0.618673 
0.182756 1.473284 -0.620801 
0.182927 1.471531 -0.622912 
0.183036 1.469815 -0.625003 
0.183063 1.468164 -0.627076 
0.183060 1.466509 -0.629136 
0.183010 1.464926 -0.631189 
0.182936 1.463351 -0.633233 
0.182899 1.461753 -0.635269 
0.182826 1.460145 -0.637307 
0.182732 1.458518 -0.639349 
0.182610 1.456905 -0.641400 
0.182479 1.455273 -0.643455 
0.182329 1.453642 -0.645517 
0.182167 1.451974 -0.647586 
0.182007 1.450141 -0.649668 
0.181853 1.448217 -0.651773 
0.181729 1.446228 -0.653899 
0.181629 1.444187 -0.656047 
0.181527 1.442116 -0.658215 
0.181444 1.440079 -0.660405 
0.181382 1.438079 -0.662607 
0.181328 1.436106 -0.664815 
0.181269 1.434174 -0.667025 
0.181204 1.432285 -0.669235 
0.181153 1.430437 -0.671443 
0.181107 1.428636 -0.673643 
0.181021 1.426951 -0.675829 
0.180909 1.425356 -0.677994 
0.180788 1.423820 -0.680138 
0.180653 1.422362 -0.682262 
0.180493 1.420917 -0.684359 
0.180325 1.419469 -0.686431 
0.180155 1.417991 -0.688481 
0.179982 1.416491 -0.690516 
0.179830 1.415002 -0.692545 
0.179704 1.413502 -0.694565 
0.179588 1.411996 -0.696580 
0.179481 1.410464 -0.698591 
0.179384 1.408907 -0.700605 
0.179294 1.407360 -0.702625 
0.179207 1.405825 -0.704648 
0.179129 1.404297 -0.706672 
0.179073 1.402757 -0.708697 
0.179030 1.401250 -0.710724 
0.178999 1.399776 -0.712747 
0.178973 1.398320 -0.714760 
0.178948 1.396877 -0.716763 
0.178922 1.395446 -0.718753 
0.178889 1.394052 -0.720733 
0.178859 1.392680 -0.722695 
0.178831 1.391312 -0.724637 
0.178791 1.389950 -0.726560 
0.178744 1.388608 -0.728466 
0.178668 1.387269 -0.730352 
0.178573 1.385925 -0.732218 
0.178467 1.384564 -0.734065 
0.178353 1.383207 -0.735901 
0.178233 1.381814 -0.737723 
0.178113 1.380424 -0.739542 
0.178038 1.379028 -0.741358 
0.178002 1.377623 -0.743177 
0.177990 1.376220 -0.745002 
0.177995 1.374865 -0.746836 
0.178029 1.373517 -0.748671 
0.178088 1.372166 -0.750505 
0.178174 1.370803 -0.752338 
0.178305 1.369432 -0.754170 
0.178408 1.368095 -0.756001 
0.178481 1.366753 -0.757822 
0.178529 1.365418 -0.759632 
0.178565 1.364081 -0.761428 
0.178588 1.362730 -0.763215 
0.178599 1.361407 -0.764996 
0.178603 1.360104 -0.766767 
0.178625 1.358814 -0.768526 
0.178662 1.357523 -0.770274 
0.178699 1.356254 -0.772014 
0.178731 1.355021 -0.773745 
0.178764 1.353801 -0.775461 
0.178787 1.352590 -0.777162 
0.178791 1.351377 -0.778847 
0.178782 1.350178 -0.780519 
0.178761 1.348981 -0.782176 
0.178735 1.347800 -0.783818 
0.178694 1.346629 -0.785444 
0.178661 1.345452 -0.787056 
0.178638 1.344269 -0.788658 
0.178616 1.343089 -0.790250 
0.178597 1.341904 -0.791831 
0.178577 1.340750 -0.793404 
0.178554 1.339587 -0.794967 
0.178514 1.338456 -0.796522 
0.178475 1.337350 -0.798064 
0.178417 1.336263 -0.799591 
0.178352 1.335165 -0.801099 
0.178276 1.334063 -0.802592 
0.178186 1.332993 -0.804073 
0.178084 1.331964 -0.805537 
0.177973 1.330965 -0.806974 
0.177856 1.329962 -0.808385 
0.177732 1.328962 -0.809774 
0.177607 1.327979 -0.811144 
0.177485 1.327003 -0.812494 
0.177364 1.326039 -0.813825 
0.177262 1.325065 -0.815140 
0.177177 1.324093 -0.816444 
0.177091 1.323138 -0.817737 
0.177009 1.322177 -0.819018 
0.176950 1.321232 -0.820290 
0.176906 1.320299 -0.821555 
0.176875 1.319386 -0.822815 
0.176854 1.318501 -0.824069 
0.176840 1.317620 -0.825314 
0.176820 1.316770 -0.826552 
0.176791 1.315955 -0.827779 
0.176759 1.315173 -0.828992 
0.176813 1.314386 -0.830185 
0.176932 1.313592 -0.831366 
0.177093 1.312783 -0.832542 
0.177222 1.311995 -0.833718 
0.177329 1.311214 -0.834889 
0.177403 1.310440 -0.836054 
0.177548 1.309652 -0.837210 
0.177755 1.308845 -0.838366 
0.178002 1.308041 -0.839527 
0.178152 1.307252 -0.840695 
0.178364 1.306462 -0.841855 
0.178613 1.305664 -0.843011 
0.178752 1.304881 -0.844164 
0.178920 1.304101 -0.845305 
0.179121 1.303314 -0.846431 
0.179331 1.302531 -0.847547 
0.179537 1.301755 -0.848652 
0.179741 1.300981 -0.849746 
0.179801 1.300265 -0.850831 
0.179741 1.299593 -0.851888 
0.179594 1.298958 -0.852906 
0.179382 1.298355 -0.853878 
0.179129 1.297799 -0.854800 
0.178988 1.297235 -0.855666 
0.178935 1.296650 -0.856491 
0.178956 1.296047 -0.857289 
0.179034 1.295441 -0.858073 
0.179025 1.294870 -0.858851 
0.178945 1.294324 -0.859613 
