-0.030460 0.013897 0.006387 0.006744 0.002260 0.002736 -0.007034 -0.002194 0.025408 -0.006385 
-0.030689 0.013804 0.006399 0.006726 0.002262 0.002792 -0.007042 -0.000811 0.024307 -0.005980 
-0.030920 0.013527 0.006417 0.006699 0.002262 0.002859 -0.007024 0.000695 0.022533 -0.004975 
-0.031153 0.013512 0.006425 0.006670 0.002258 0.002880 -0.007034 0.001586 0.021994 -0.004833 
-0.031385 0.013675 0.006427 0.006639 0.002253 0.002868 -0.007065 0.002061 0.022281 -0.005217 
-0.031617 0.013594 0.006438 0.006609 0.002249 0.002877 -0.007063 0.002606 0.021655 -0.004866 
-0.031851 0.013482 0.006449 0.006572 0.002242 0.002874 -0.007056 0.002945 0.020971 -0.004446 
-0.032084 0.013531 0.006453 0.006531 0.002233 0.002839 -0.007067 0.002861 0.021037 -0.004445 
-0.032314 0.013590 0.006459 0.006498 0.002226 0.002802 -0.007080 0.002613 0.021211 -0.004464 
-0.032549 0.013528 0.006467 0.006454 0.002216 0.002762 -0.007076 0.002276 0.020910 -0.004243 
-0.032781 0.013658 0.006471 0.006417 0.002207 0.002704 -0.007097 0.001713 0.021432 -0.004426 
-0.033015 0.013590 0.006479 0.006371 0.002196 0.002664 -0.007092 0.001390 0.021122 -0.004221 
-0.033254 0.013354 0.006491 0.006318 0.002185 0.002643 -0.007063 0.001316 0.020082 -0.003679 
-0.033494 0.014207 0.006468 0.006258 0.002164 0.002498 -0.007195 0.000066 0.023168 -0.005050 
-0.033728 0.013804 0.006488 0.006220 0.002159 0.002514 -0.007147 0.000402 0.021399 -0.004044 
-0.033958 0.013632 0.006501 0.006188 0.002154 0.002505 -0.007129 0.000459 0.020627 -0.003527 
-0.034195 0.014375 0.006483 0.006136 0.002137 0.002381 -0.007244 -0.000571 0.023301 -0.004788 
-0.034427 0.014784 0.006475 0.006092 0.002124 0.002297 -0.007308 -0.001227 0.024782 -0.005396 
-0.034654 0.015328 0.006466 0.006064 0.002115 0.002208 -0.007398 -0.002074 0.026745 -0.006135 
-0.034884 0.015580 0.006465 0.006029 0.002105 0.002142 -0.007441 -0.002683 0.027661 -0.006378 
-0.035105 0.014652 0.006505 0.006017 0.002111 0.002218 -0.007326 -0.002166 0.023819 -0.004632 
-0.035334 0.014796 0.006507 0.005974 0.002100 0.002156 -0.007352 -0.002753 0.024337 -0.004776 
-0.035563 0.014948 0.006508 0.005928 0.002088 0.002094 -0.007378 -0.003275 0.024862 -0.004923 
-0.035786 0.014827 0.006518 0.005893 0.002081 0.002071 -0.007361 -0.003394 0.024398 -0.004735 
-0.036009 0.014701 0.006529 0.005856 0.002074 0.002052 -0.007344 -0.003432 0.023896 -0.004531 
-0.036232 0.014621 0.006537 0.005816 0.002065 0.002026 -0.007333 -0.003494 0.023555 -0.004388 
-0.036455 0.014455 0.006548 0.005776 0.002057 0.002014 -0.007309 -0.003357 0.022863 -0.004082 
-0.036674 0.014127 0.006566 0.005744 0.002053 0.002029 -0.007264 -0.002966 0.021523 -0.003410 
-0.036893 0.013714 0.006586 0.005709 0.002049 0.002051 -0.007207 -0.002505 0.019855 -0.002548 
-0.037107 0.013501 0.006600 0.005686 0.002046 0.002057 -0.007179 -0.002247 0.018982 -0.001986 
-0.037321 0.013410 0.006610 0.005654 0.002040 0.002042 -0.007168 -0.002211 0.018591 -0.001745 
-0.037534 0.013341 0.006619 0.005626 0.002035 0.002027 -0.007160 -0.002176 0.018285 -0.001537 
-0.037745 0.013232 0.006630 0.005602 0.002032 0.002019 -0.007147 -0.002098 0.017832 -0.001211 
-0.037955 0.013303 0.006636 0.005580 0.002027 0.001993 -0.007162 -0.002207 0.018042 -0.001317 
-0.038167 0.013380 0.006641 0.005552 0.002021 0.001961 -0.007176 -0.002366 0.018280 -0.001433 
-0.038376 0.013435 0.006646 0.005525 0.002016 0.001934 -0.007188 -0.002446 0.018426 -0.001507 
-0.038585 0.013590 0.006649 0.005501 0.002011 0.001900 -0.007215 -0.002607 0.018916 -0.001801 
