2.000000 15964692737.000000 476.464722 50.610825 1405.364624 -0.212939 0.345419 1.780654 
2.000000 15964698324.000000 476.457611 50.613369 1405.366821 -0.217038 0.338661 1.783363 
2.000000 15964709497.000000 476.460754 50.595901 1405.356812 -0.202818 0.357744 1.785131 
2.000000 15964715083.000000 476.438843 50.614441 1405.365967 -0.211260 0.361777 1.773152 
2.000000 15964731843.000000 476.454742 50.604088 1405.363403 -0.208787 0.350416 1.788581 
2.000000 15964737430.000000 476.459259 50.607620 1405.367920 -0.210611 0.345141 1.781309 
2.000000 15964748603.000000 476.460205 50.617634 1405.375610 -0.208751 0.353235 1.777842 
2.000000 15964754189.000000 476.467896 50.615875 1405.376953 -0.214715 0.353165 1.785299 
2.000000 15964770949.000000 476.446716 50.619331 1405.365112 -0.209907 0.350167 1.775676 
2.000000 15964776536.000000 476.463623 50.600571 1405.350586 -0.192057 0.339715 1.790760 
2.000000 15964787709.000000 476.451630 50.610008 1405.359863 -0.202051 0.355583 1.773988 
2.000000 15964798882.000000 476.457245 50.611805 1405.363647 -0.198609 0.365997 1.776084 
2.000000 15964804469.000000 476.448914 50.612370 1405.374756 -0.213710 0.369684 1.778361 
2.000000 15964815642.000000 476.445343 50.616501 1405.375122 -0.206591 0.369949 1.773718 
2.000000 15964832402.000000 476.455231 50.611721 1405.360962 -0.203218 0.351550 1.769874 
2.000000 15964837988.000000 476.456024 50.612457 1405.368408 -0.216901 0.359602 1.785918 
2.000000 15964849162.000000 476.465271 50.609596 1405.378540 -0.217236 0.353276 1.779693 
2.000000 15964854748.000000 476.466827 50.612255 1405.365967 -0.211822 0.351551 1.779689 
2.000000 15964871508.000000 476.464386 50.606289 1405.370605 -0.214334 0.355371 1.780051 
2.000000 15964877094.000000 476.462494 50.615131 1405.347290 -0.197996 0.339511 1.777139 
2.000000 15964888268.000000 476.458893 50.606773 1405.378418 -0.209040 0.360941 1.784083 
2.000000 15964893854.000000 476.464111 50.612190 1405.353882 -0.199682 0.344956 1.773098 
2.000000 15964910614.000000 476.453461 50.619961 1405.359985 -0.200460 0.354432 1.767390 
2.000000 15964916201.000000 476.464233 50.604576 1405.375244 -0.215597 0.362981 1.783459 
2.000000 15964927374.000000 476.465729 50.605190 1405.371582 -0.214229 0.342281 1.782411 
2.000000 15964938547.000000 476.460449 50.612152 1405.372437 -0.205329 0.375925 1.792868 
2.000000 15964949720.000000 476.464386 50.603630 1405.371948 -0.211720 0.355302 1.783953 
2.000000 15964955307.000000 476.464966 50.601784 1405.361816 -0.204718 0.347983 1.786216 
2.000000 15964966480.000000 476.454132 50.608524 1405.356201 -0.207612 0.350347 1.781883 
2.000000 15964977653.000000 476.459930 50.612690 1405.372192 -0.199479 0.367531 1.783109 
2.000000 15964988826.000000 476.468811 50.602623 1405.367432 -0.202914 0.348041 1.799420 
2.000000 15964994413.000000 476.463776 50.615314 1405.365845 -0.208384 0.343637 1.775636 
2.000000 15965011173.000000 476.448456 50.621952 1405.367065 -0.211084 0.377183 1.768961 
2.000000 15965016759.000000 476.464050 50.611725 1405.368774 -0.218641 0.352113 1.775143 
2.000000 15965027932.000000 476.461609 50.610615 1405.373047 -0.216904 0.363840 1.778788 
2.000000 15965033519.000000 476.449005 50.614487 1405.374634 -0.214769 0.365133 1.772331 
2.000000 15965050279.000000 476.461823 50.615208 1405.370850 -0.213822 0.354374 1.771428 
2.000000 15965055865.000000 476.461487 50.613308 1405.377197 -0.204163 0.368081 1.785590 
2.000000 15965067039.000000 476.446808 50.611309 1405.346680 -0.200811 0.365248 1.764898 
2.000000 15965078212.000000 476.462097 50.601921 1405.362671 -0.207479 0.357313 1.778815 
2.000000 15965089385.000000 476.453003 50.617905 1405.363892 -0.204086 0.366247 1.767806 
2.000000 15965094972.000000 476.455078 50.607376 1405.369141 -0.214056 0.361262 1.771860 
2.000000 15965106145.000000 476.458313 50.619755 1405.376709 -0.212976 0.361855 1.775176 
2.000000 15965117318.000000 476.453918 50.610584 1405.384888 -0.226989 0.350821 1.772213 
2.000000 15965128491.000000 476.452484 50.614494 1405.381836 -0.213207 0.373829 1.774407 
2.000000 15965134078.000000 476.447662 50.608891 1405.361572 -0.201475 0.345470 1.773386 
2.000000 15965150837.000000 476.456573 50.605446 1405.367188 -0.208085 0.358082 1.777668 
2.000000 15965156424.000000 476.466980 50.603737 1405.356812 -0.204367 0.357504 1.785087 
2.000000 15965167597.000000 476.452454 50.611107 1405.387451 -0.216793 0.372329 1.775643 
2.000000 15965173184.000000 476.451782 50.616173 1405.376953 -0.211516 0.366004 1.775439 
2.000000 15965189944.000000 476.454315 50.606411 1405.361328 -0.214924 0.336985 1.783730 
2.000000 15965195530.000000 476.453674 50.612103 1405.361328 -0.199942 0.338520 1.780576 
2.000000 15965206703.000000 476.453796 50.610630 1405.369507 -0.207349 0.360547 1.784260 
2.000000 15965212290.000000 476.459869 50.606342 1405.361694 -0.213701 0.344563 1.783410 
2.000000 15965229050.000000 476.451599 50.612103 1405.369873 -0.200662 0.364955 1.783314 
2.000000 15965234636.000000 476.466034 50.606293 1405.362427 -0.201446 0.349411 1.787726 
2.000000 15965245810.000000 476.466858 50.607716 1405.370117 -0.209395 0.335468 1.784317 
2.000000 15965256983.000000 476.451019 50.612694 1405.363403 -0.208637 0.359046 1.776445 
2.000000 15965268156.000000 476.458191 50.607712 1405.366821 -0.205281 0.368513 1.777249 
2.000000 15965273743.000000 476.462616 50.611794 1405.358276 -0.207172 0.355048 1.777343 
2.000000 15965290502.000000 476.456329 50.606731 1405.367310 -0.197039 0.361927 1.772492 
2.000000 15965296089.000000 476.468018 50.602352 1405.364990 -0.203651 0.347797 1.785060 
2.000000 15965307262.000000 476.450623 50.602066 1405.371460 -0.215505 0.360804 1.770280 
2.000000 15965312849.000000 476.465088 50.598896 1405.367310 -0.209494 0.361601 1.785570 
2.000000 15965329608.000000 476.464600 50.596493 1405.379028 -0.228615 0.344717 1.786307 
2.000000 15965335195.000000 476.457581 50.613117 1405.377441 -0.213111 0.366556 1.766129 
2.000000 15965346368.000000 476.455536 50.606819 1405.366455 -0.198017 0.372866 1.777630 
2.000000 15965351955.000000 476.462463 50.602322 1405.352661 -0.189609 0.371561 1.778655 
2.000000 15965368715.000000 476.446960 50.619541 1405.368530 -0.192581 0.375319 1.762140 
2.000000 15965374301.000000 476.453033 50.599579 1405.372437 -0.205353 0.356549 1.782559 
2.000000 15965385474.000000 476.460205 50.592995 1405.379028 -0.219815 0.360281 1.786890 
2.000000 15965396648.000000 476.454926 50.606030 1405.365723 -0.194098 0.372680 1.769804 
2.000000 15965407821.000000 476.449860 50.604019 1405.368896 -0.202147 0.359364 1.777279 
2.000000 15965413407.000000 476.468262 50.592926 1405.386841 -0.220950 0.353281 1.790967 
2.000000 15965430167.000000 476.467590 50.606224 1405.372925 -0.193384 0.372245 1.780488 
2.000000 15965441340.000000 476.466125 50.597076 1405.373901 -0.214351 0.352175 1.784749 
2.000000 15965446927.000000 476.470551 50.608070 1405.361938 -0.206453 0.341848 1.788341 
2.000000 15965458100.000000 476.462555 50.602779 1405.371704 -0.207904 0.357995 1.779496 
2.000000 15965469273.000000 476.457520 50.598431 1405.367432 -0.201670 0.363207 1.782444 
2.000000 15965480446.000000 476.464050 50.600601 1405.381592 -0.220554 0.354989 1.779386 
2.000000 15965486033.000000 476.462616 50.601078 1405.368896 -0.197141 0.361971 1.779454 
2.000000 15965502793.000000 476.472473 50.599644 1405.373169 -0.208261 0.367729 1.786877 
2.000000 15965508379.000000 476.473267 50.609566 1405.364502 -0.211881 0.348711 1.780461 
2.000000 15965519553.000000 476.459229 50.610619 1405.358276 -0.196643 0.358202 1.771596 
2.000000 15965525139.000000 476.468536 50.599335 1405.371582 -0.210349 0.343339 1.776195 
2.000000 15965541899.000000 476.458130 50.604866 1405.371948 -0.199465 0.369755 1.776813 
2.000000 15965547486.000000 476.475372 50.604492 1405.374756 -0.209629 0.365807 1.780372 
2.000000 15965558659.000000 476.462952 50.608509 1405.360596 -0.195499 0.344787 1.776152 
2.000000 15965564245.000000 476.451050 50.611805 1405.355225 -0.189397 0.365984 1.776378 
2.000000 15965581005.000000 476.459778 50.607227 1405.364624 -0.207069 0.378102 1.785617 
2.000000 15965586592.000000 476.463867 50.609921 1405.360840 -0.204945 0.348468 1.770364 
2.000000 15965597765.000000 476.468903 50.603497 1405.366333 -0.204668 0.356569 1.787984 
