1.000000 14801128491.000000 153.760162 2861.172852 23.573963 4.066452 -0.210689 -177.081558 
1.000000 14801134078.000000 153.817535 2861.334961 23.522541 4.301400 -0.272120 -177.032928 
1.000000 14801145251.000000 153.802078 2861.236084 23.505997 4.166846 -0.256428 -177.041611 
1.000000 14801156424.000000 153.762558 2861.213379 23.558264 4.111031 -0.178057 -177.072891 
1.000000 14801167597.000000 153.839005 2861.300537 23.483465 4.280319 -0.297835 -177.024261 
1.000000 14801184357.000000 153.788422 2861.237305 23.533817 4.159608 -0.268254 -177.069687 
1.000000 14801189944.000000 153.826172 2861.337646 23.521646 4.312838 -0.273014 -177.035339 
1.000000 14801201117.000000 153.813416 2861.275391 23.544600 4.241179 -0.288858 -177.048706 
1.000000 14801206703.000000 153.854721 2861.296387 23.524628 4.258328 -0.302564 -177.029404 
1.000000 14801223463.000000 153.839600 2861.288574 23.544455 4.252335 -0.315656 -177.059143 
1.000000 14801229050.000000 153.827225 2861.270996 23.515728 4.227000 -0.285329 -177.078629 
1.000000 14801240223.000000 153.803726 2861.273682 23.505751 4.225268 -0.244264 -177.045151 
1.000000 14801245810.000000 153.841492 2861.262695 23.530010 4.204829 -0.308652 -177.043457 
1.000000 14801262569.000000 153.927216 2861.365723 23.541744 4.335273 -0.382875 -176.993027 
1.000000 14801268156.000000 153.774643 2861.299561 23.529676 4.266959 -0.215584 -177.028946 
1.000000 14801279329.000000 153.844086 2861.357422 23.517115 4.318718 -0.299645 -177.030518 
1.000000 14801284916.000000 153.820740 2861.315918 23.532747 4.266222 -0.273639 -177.045868 
1.000000 14801301675.000000 153.829269 2861.303467 23.517225 4.251415 -0.246355 -177.026672 
1.000000 14801307262.000000 153.839035 2861.300049 23.544195 4.242057 -0.299888 -177.051346 
1.000000 14801318435.000000 153.853531 2861.297607 23.523952 4.249531 -0.327384 -177.023834 
1.000000 14801329608.000000 153.879684 2861.324707 23.535248 4.289156 -0.368844 -176.990799 
1.000000 14801340782.000000 153.887665 2861.351074 23.514471 4.319991 -0.367007 -177.030670 
1.000000 14801346368.000000 153.839325 2861.298340 23.533461 4.248981 -0.277221 -177.049988 
1.000000 14801357541.000000 153.786194 2861.239258 23.551472 4.152569 -0.206917 -177.071793 
1.000000 14801368715.000000 153.843872 2861.313232 23.525837 4.268082 -0.301118 -177.012054 
1.000000 14801379888.000000 153.776413 2861.265137 23.552589 4.189687 -0.231751 -177.084167 
1.000000 14801385474.000000 153.798157 2861.222168 23.569666 4.138402 -0.257476 -177.092270 
1.000000 14801396648.000000 153.766342 2861.191895 23.561825 4.095255 -0.217810 -177.091843 
1.000000 14801413407.000000 153.794601 2861.286377 23.536898 4.202180 -0.259178 -177.070679 
1.000000 14801418994.000000 153.752502 2861.202637 23.541462 4.109567 -0.172016 -177.079346 
1.000000 14801430167.000000 153.776993 2861.221191 23.537617 4.144976 -0.235777 -177.086761 
1.000000 14801441340.000000 153.750641 2861.247070 23.541164 4.165105 -0.188223 -177.089661 
1.000000 14801452513.000000 153.777542 2861.264404 23.561981 4.182750 -0.258550 -177.059616 
1.000000 14801458100.000000 153.821426 2861.314697 23.505856 4.271896 -0.304465 -177.039749 
1.000000 14801469273.000000 153.838242 2861.311279 23.543940 4.276044 -0.318224 -177.027267 
1.000000 14801480446.000000 153.820648 2861.300537 23.532169 4.270106 -0.272339 -177.042480 
1.000000 14801491620.000000 153.844833 2861.251709 23.509748 4.211180 -0.303543 -177.074524 
1.000000 14801497206.000000 153.802017 2861.271729 23.505650 4.221689 -0.265303 -177.058243 
1.000000 14801508379.000000 153.785416 2861.250244 23.528688 4.185706 -0.235885 -177.091110 
1.000000 14801519553.000000 153.860046 2861.311035 23.532701 4.270319 -0.350484 -177.022308 
1.000000 14801530726.000000 153.809189 2861.283936 23.510359 4.224199 -0.274948 -177.069458 
1.000000 14801536312.000000 153.804840 2861.285156 23.534254 4.241318 -0.293277 -177.071350 
1.000000 14801553072.000000 153.817856 2861.245605 23.563246 4.155849 -0.252280 -177.042206 
1.000000 14801558659.000000 153.851059 2861.315430 23.524029 4.269378 -0.321850 -177.030060 
1.000000 14801569832.000000 153.762985 2861.174805 23.560156 4.083489 -0.199272 -177.097977 
1.000000 14801575418.000000 153.798294 2861.300293 23.552567 4.227180 -0.258644 -177.056671 
1.000000 14801592178.000000 153.896301 2861.373291 23.537292 4.351187 -0.354157 -176.999237 
1.000000 14801597765.000000 153.860474 2861.357666 23.516123 4.331625 -0.366395 -177.056259 
1.000000 14801608938.000000 153.776001 2861.267090 23.536201 4.204425 -0.237140 -177.057129 
1.000000 14801620111.000000 153.887726 2861.312012 23.529480 4.265663 -0.343402 -177.046265 
1.000000 14801631284.000000 153.823730 2861.271973 23.512280 4.216339 -0.247813 -177.049942 
1.000000 14801642458.000000 153.831772 2861.309326 23.514202 4.248414 -0.273260 -177.032532 
1.000000 14801648044.000000 153.838608 2861.286621 23.507030 4.231811 -0.285837 -177.054153 
1.000000 14801659217.000000 153.808990 2861.251953 23.517437 4.215474 -0.269551 -177.057373 
1.000000 14801670391.000000 153.776917 2861.216797 23.546356 4.123022 -0.181547 -177.049591 
1.000000 14801681564.000000 153.740707 2861.206055 23.562883 4.128716 -0.155307 -177.076736 
1.000000 14801687150.000000 153.808167 2861.285645 23.527431 4.227899 -0.260015 -177.049194 
1.000000 14801703910.000000 153.896667 2861.320801 23.513945 4.261816 -0.329740 -177.039902 
1.000000 14801709497.000000 153.824158 2861.293945 23.523689 4.254936 -0.322469 -177.061188 
1.000000 14801720670.000000 153.838440 2861.316895 23.517584 4.291910 -0.322486 -177.034363 
1.000000 14801726256.000000 153.775360 2861.213379 23.559584 4.126278 -0.213965 -177.071655 
1.000000 14801743016.000000 153.825195 2861.303467 23.517885 4.250545 -0.278382 -177.029404 
1.000000 14801748603.000000 153.763138 2861.215576 23.544504 4.121991 -0.187291 -177.057922 
1.000000 14801754189.000000 153.815918 2861.230713 23.577990 4.157424 -0.270229 -177.058167 
1.000000 14801765363.000000 153.789108 2861.245850 23.533812 4.169690 -0.236934 -177.075821 
1.000000 14801782122.000000 153.854080 2861.363770 23.517599 4.316090 -0.307063 -176.994675 
1.000000 14801787709.000000 153.850494 2861.293945 23.508917 4.261832 -0.336231 -177.067352 
1.000000 14801798882.000000 153.893738 2861.375244 23.485283 4.363253 -0.386840 -177.021194 
1.000000 14801815642.000000 153.810730 2861.289307 23.500084 4.249849 -0.238234 -177.038055 
1.000000 14801821229.000000 153.798340 2861.252441 23.549021 4.185660 -0.244193 -177.057617 
1.000000 14801832402.000000 153.766296 2861.218018 23.570353 4.144228 -0.196996 -177.051590 
1.000000 14801837988.000000 153.732101 2861.200928 23.539631 4.110056 -0.142112 -177.069382 
1.000000 14801854748.000000 153.779572 2861.262695 23.523561 4.213502 -0.244248 -177.063171 
1.000000 14801860335.000000 153.823776 2861.295166 23.522432 4.251397 -0.262331 -177.040100 
1.000000 14801871508.000000 153.766846 2861.216064 23.576023 4.114490 -0.197177 -177.064194 
1.000000 14801877094.000000 153.821136 2861.304199 23.509665 4.256603 -0.248556 -177.032272 
1.000000 14801893854.000000 153.771606 2861.196045 23.555983 4.110313 -0.212848 -177.081696 
1.000000 14801899441.000000 153.801590 2861.295410 23.518879 4.254694 -0.245854 -177.053040 
1.000000 14801910614.000000 153.858841 2861.364258 23.503368 4.336993 -0.342800 -177.027054 
1.000000 14801916201.000000 153.822327 2861.303467 23.529182 4.250189 -0.262055 -177.021210 
1.000000 14801932960.000000 153.874023 2861.306641 23.531340 4.274159 -0.345496 -177.024597 
1.000000 14801938547.000000 153.807251 2861.283447 23.551994 4.232636 -0.279056 -177.058746 
1.000000 14801949720.000000 153.887146 2861.326660 23.531572 4.279551 -0.349009 -177.004517 
